run_date,region,time,model,n,dry,light,mod,heavy
2026-08-09,수원시권선구,2026-08-10T06:00,ensemble,143,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T06:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T06:00,ncep_gefs_seamless,31,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T06:00,ecmwf_ifs025_ensemble,51,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T06:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T07:00,ensemble,143,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T07:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T07:00,ncep_gefs_seamless,31,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T07:00,ecmwf_ifs025_ensemble,51,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T07:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T08:00,ensemble,143,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T08:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T08:00,ncep_gefs_seamless,31,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T08:00,ecmwf_ifs025_ensemble,51,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T08:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T09:00,ensemble,143,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T09:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T09:00,ncep_gefs_seamless,31,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T09:00,ecmwf_ifs025_ensemble,51,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T09:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T10:00,ensemble,143,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T10:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T10:00,ncep_gefs_seamless,31,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T10:00,ecmwf_ifs025_ensemble,51,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T10:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T11:00,ensemble,143,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T11:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T11:00,ncep_gefs_seamless,31,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T11:00,ecmwf_ifs025_ensemble,51,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T11:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T12:00,ensemble,143,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T12:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T12:00,ncep_gefs_seamless,31,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T12:00,ecmwf_ifs025_ensemble,51,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T12:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T13:00,ensemble,143,0.958,0.042,0,0
2026-08-09,수원시권선구,2026-08-10T13:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T13:00,ncep_gefs_seamless,31,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T13:00,ecmwf_ifs025_ensemble,51,0.882,0.118,0,0
2026-08-09,수원시권선구,2026-08-10T13:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T14:00,ensemble,143,0.958,0.042,0,0
2026-08-09,수원시권선구,2026-08-10T14:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T14:00,ncep_gefs_seamless,31,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T14:00,ecmwf_ifs025_ensemble,51,0.882,0.118,0,0
2026-08-09,수원시권선구,2026-08-10T14:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T15:00,ensemble,143,0.958,0.042,0,0
2026-08-09,수원시권선구,2026-08-10T15:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T15:00,ncep_gefs_seamless,31,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T15:00,ecmwf_ifs025_ensemble,51,0.882,0.118,0,0
2026-08-09,수원시권선구,2026-08-10T15:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T16:00,ensemble,143,0.958,0.042,0,0
2026-08-09,수원시권선구,2026-08-10T16:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T16:00,ncep_gefs_seamless,31,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T16:00,ecmwf_ifs025_ensemble,51,0.882,0.118,0,0
2026-08-09,수원시권선구,2026-08-10T16:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T17:00,ensemble,143,0.958,0.042,0,0
2026-08-09,수원시권선구,2026-08-10T17:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T17:00,ncep_gefs_seamless,31,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T17:00,ecmwf_ifs025_ensemble,51,0.882,0.118,0,0
2026-08-09,수원시권선구,2026-08-10T17:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T18:00,ensemble,143,0.958,0.042,0,0
2026-08-09,수원시권선구,2026-08-10T18:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T18:00,ncep_gefs_seamless,31,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T18:00,ecmwf_ifs025_ensemble,51,0.882,0.118,0,0
2026-08-09,수원시권선구,2026-08-10T18:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T19:00,ensemble,143,0.993,0.007,0,0
2026-08-09,수원시권선구,2026-08-10T19:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T19:00,ncep_gefs_seamless,31,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T19:00,ecmwf_ifs025_ensemble,51,0.98,0.02,0,0
2026-08-09,수원시권선구,2026-08-10T19:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T20:00,ensemble,143,0.993,0.007,0,0
2026-08-09,수원시권선구,2026-08-10T20:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T20:00,ncep_gefs_seamless,31,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T20:00,ecmwf_ifs025_ensemble,51,0.98,0.02,0,0
2026-08-09,수원시권선구,2026-08-10T20:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T21:00,ensemble,143,0.993,0.007,0,0
2026-08-09,수원시권선구,2026-08-10T21:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T21:00,ncep_gefs_seamless,31,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T21:00,ecmwf_ifs025_ensemble,51,0.98,0.02,0,0
2026-08-09,수원시권선구,2026-08-10T21:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T22:00,ensemble,143,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T22:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T22:00,ncep_gefs_seamless,31,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T22:00,ecmwf_ifs025_ensemble,51,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T22:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T23:00,ensemble,143,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T23:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T23:00,ncep_gefs_seamless,31,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T23:00,ecmwf_ifs025_ensemble,51,1,0,0,0
2026-08-09,수원시권선구,2026-08-10T23:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T00:00,ensemble,143,0.902,0.098,0,0
2026-08-09,성남시수정구,2026-08-09T00:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T00:00,ncep_gefs_seamless,31,0.548,0.452,0,0
2026-08-09,성남시수정구,2026-08-09T00:00,ecmwf_ifs025_ensemble,51,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T00:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T01:00,ensemble,143,0.944,0.056,0,0
2026-08-09,성남시수정구,2026-08-09T01:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T01:00,ncep_gefs_seamless,31,0.742,0.258,0,0
2026-08-09,성남시수정구,2026-08-09T01:00,ecmwf_ifs025_ensemble,51,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T01:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T02:00,ensemble,143,0.944,0.056,0,0
2026-08-09,성남시수정구,2026-08-09T02:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T02:00,ncep_gefs_seamless,31,0.742,0.258,0,0
2026-08-09,성남시수정구,2026-08-09T02:00,ecmwf_ifs025_ensemble,51,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T02:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T03:00,ensemble,143,0.944,0.056,0,0
2026-08-09,성남시수정구,2026-08-09T03:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T03:00,ncep_gefs_seamless,31,0.742,0.258,0,0
2026-08-09,성남시수정구,2026-08-09T03:00,ecmwf_ifs025_ensemble,51,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T03:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T04:00,ensemble,143,0.972,0.028,0,0
2026-08-09,성남시수정구,2026-08-09T04:00,icon_seamless_eps,40,0.975,0.025,0,0
2026-08-09,성남시수정구,2026-08-09T04:00,ncep_gefs_seamless,31,0.903,0.097,0,0
2026-08-09,성남시수정구,2026-08-09T04:00,ecmwf_ifs025_ensemble,51,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T04:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T05:00,ensemble,143,0.979,0.021,0,0
2026-08-09,성남시수정구,2026-08-09T05:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T05:00,ncep_gefs_seamless,31,0.903,0.097,0,0
2026-08-09,성남시수정구,2026-08-09T05:00,ecmwf_ifs025_ensemble,51,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T05:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T06:00,ensemble,143,0.979,0.021,0,0
2026-08-09,성남시수정구,2026-08-09T06:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T06:00,ncep_gefs_seamless,31,0.903,0.097,0,0
2026-08-09,성남시수정구,2026-08-09T06:00,ecmwf_ifs025_ensemble,51,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T06:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T07:00,ensemble,143,0.986,0.014,0,0
2026-08-09,성남시수정구,2026-08-09T07:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T07:00,ncep_gefs_seamless,31,0.935,0.065,0,0
2026-08-09,성남시수정구,2026-08-09T07:00,ecmwf_ifs025_ensemble,51,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T07:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T08:00,ensemble,143,0.986,0.014,0,0
2026-08-09,성남시수정구,2026-08-09T08:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T08:00,ncep_gefs_seamless,31,0.935,0.065,0,0
2026-08-09,성남시수정구,2026-08-09T08:00,ecmwf_ifs025_ensemble,51,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T08:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T09:00,ensemble,143,0.986,0.014,0,0
2026-08-09,성남시수정구,2026-08-09T09:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T09:00,ncep_gefs_seamless,31,0.935,0.065,0,0
2026-08-09,성남시수정구,2026-08-09T09:00,ecmwf_ifs025_ensemble,51,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T09:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T10:00,ensemble,143,0.986,0.014,0,0
2026-08-09,성남시수정구,2026-08-09T10:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T10:00,ncep_gefs_seamless,31,0.935,0.065,0,0
2026-08-09,성남시수정구,2026-08-09T10:00,ecmwf_ifs025_ensemble,51,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T10:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T11:00,ensemble,143,0.986,0.014,0,0
2026-08-09,성남시수정구,2026-08-09T11:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T11:00,ncep_gefs_seamless,31,0.935,0.065,0,0
2026-08-09,성남시수정구,2026-08-09T11:00,ecmwf_ifs025_ensemble,51,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T11:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T12:00,ensemble,143,0.986,0.014,0,0
2026-08-09,성남시수정구,2026-08-09T12:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T12:00,ncep_gefs_seamless,31,0.935,0.065,0,0
2026-08-09,성남시수정구,2026-08-09T12:00,ecmwf_ifs025_ensemble,51,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T12:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T13:00,ensemble,143,0.951,0.049,0,0
2026-08-09,성남시수정구,2026-08-09T13:00,icon_seamless_eps,40,0.975,0.025,0,0
2026-08-09,성남시수정구,2026-08-09T13:00,ncep_gefs_seamless,31,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T13:00,ecmwf_ifs025_ensemble,51,0.902,0.098,0,0
2026-08-09,성남시수정구,2026-08-09T13:00,gem_global_ensemble,21,0.952,0.048,0,0
2026-08-09,성남시수정구,2026-08-09T14:00,ensemble,143,0.958,0.042,0,0
2026-08-09,성남시수정구,2026-08-09T14:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T14:00,ncep_gefs_seamless,31,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T14:00,ecmwf_ifs025_ensemble,51,0.902,0.098,0,0
2026-08-09,성남시수정구,2026-08-09T14:00,gem_global_ensemble,21,0.952,0.048,0,0
2026-08-09,성남시수정구,2026-08-09T15:00,ensemble,143,0.958,0.042,0,0
2026-08-09,성남시수정구,2026-08-09T15:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T15:00,ncep_gefs_seamless,31,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T15:00,ecmwf_ifs025_ensemble,51,0.902,0.098,0,0
2026-08-09,성남시수정구,2026-08-09T15:00,gem_global_ensemble,21,0.952,0.048,0,0
2026-08-09,성남시수정구,2026-08-09T16:00,ensemble,143,0.965,0.028,0.007,0
2026-08-09,성남시수정구,2026-08-09T16:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T16:00,ncep_gefs_seamless,31,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T16:00,ecmwf_ifs025_ensemble,51,0.922,0.078,0,0
2026-08-09,성남시수정구,2026-08-09T16:00,gem_global_ensemble,21,0.952,0,0.048,0
2026-08-09,성남시수정구,2026-08-09T17:00,ensemble,143,0.965,0.028,0.007,0
2026-08-09,성남시수정구,2026-08-09T17:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T17:00,ncep_gefs_seamless,31,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T17:00,ecmwf_ifs025_ensemble,51,0.922,0.078,0,0
2026-08-09,성남시수정구,2026-08-09T17:00,gem_global_ensemble,21,0.952,0,0.048,0
2026-08-09,성남시수정구,2026-08-09T18:00,ensemble,143,0.965,0.028,0.007,0
2026-08-09,성남시수정구,2026-08-09T18:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T18:00,ncep_gefs_seamless,31,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T18:00,ecmwf_ifs025_ensemble,51,0.922,0.078,0,0
2026-08-09,성남시수정구,2026-08-09T18:00,gem_global_ensemble,21,0.952,0,0.048,0
2026-08-09,성남시수정구,2026-08-09T19:00,ensemble,143,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T19:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T19:00,ncep_gefs_seamless,31,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T19:00,ecmwf_ifs025_ensemble,51,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T19:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T20:00,ensemble,143,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T20:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T20:00,ncep_gefs_seamless,31,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T20:00,ecmwf_ifs025_ensemble,51,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T20:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T21:00,ensemble,143,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T21:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T21:00,ncep_gefs_seamless,31,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T21:00,ecmwf_ifs025_ensemble,51,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T21:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T22:00,ensemble,143,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T22:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T22:00,ncep_gefs_seamless,31,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T22:00,ecmwf_ifs025_ensemble,51,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T22:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T23:00,ensemble,143,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T23:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T23:00,ncep_gefs_seamless,31,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T23:00,ecmwf_ifs025_ensemble,51,1,0,0,0
2026-08-09,성남시수정구,2026-08-09T23:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T00:00,ensemble,143,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T00:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T00:00,ncep_gefs_seamless,31,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T00:00,ecmwf_ifs025_ensemble,51,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T00:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T01:00,ensemble,143,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T01:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T01:00,ncep_gefs_seamless,31,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T01:00,ecmwf_ifs025_ensemble,51,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T01:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T02:00,ensemble,143,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T02:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T02:00,ncep_gefs_seamless,31,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T02:00,ecmwf_ifs025_ensemble,51,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T02:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T03:00,ensemble,143,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T03:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T03:00,ncep_gefs_seamless,31,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T03:00,ecmwf_ifs025_ensemble,51,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T03:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T04:00,ensemble,143,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T04:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T04:00,ncep_gefs_seamless,31,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T04:00,ecmwf_ifs025_ensemble,51,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T04:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T05:00,ensemble,143,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T05:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T05:00,ncep_gefs_seamless,31,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T05:00,ecmwf_ifs025_ensemble,51,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T05:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T06:00,ensemble,143,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T06:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T06:00,ncep_gefs_seamless,31,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T06:00,ecmwf_ifs025_ensemble,51,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T06:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T07:00,ensemble,143,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T07:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T07:00,ncep_gefs_seamless,31,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T07:00,ecmwf_ifs025_ensemble,51,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T07:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T08:00,ensemble,143,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T08:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T08:00,ncep_gefs_seamless,31,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T08:00,ecmwf_ifs025_ensemble,51,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T08:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T09:00,ensemble,143,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T09:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T09:00,ncep_gefs_seamless,31,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T09:00,ecmwf_ifs025_ensemble,51,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T09:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T10:00,ensemble,143,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T10:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T10:00,ncep_gefs_seamless,31,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T10:00,ecmwf_ifs025_ensemble,51,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T10:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T11:00,ensemble,143,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T11:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T11:00,ncep_gefs_seamless,31,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T11:00,ecmwf_ifs025_ensemble,51,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T11:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T12:00,ensemble,143,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T12:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T12:00,ncep_gefs_seamless,31,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T12:00,ecmwf_ifs025_ensemble,51,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T12:00,gem_global_ensemble,21,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T13:00,ensemble,143,0.944,0.056,0,0
2026-08-09,성남시수정구,2026-08-10T13:00,icon_seamless_eps,40,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T13:00,ncep_gefs_seamless,31,1,0,0,0
2026-08-09,성남시수정구,2026-08-10T13:00,ecmwf_ifs025_ensemble,51,0.843,0.157,0,0
